"Story","Title","Result","Date","Stability","Duration (s)"
"Country list","Show regions and its countries","SUCCESS","2017-09-18T17:39:10.849+05:30","0.0","38.58"
"Accelerator","Test case -Accelerator","SUCCESS","2017-09-18T17:38:30.998+05:30","0.0","39.74"
"Menu","Test case -Menu","SUCCESS","2017-09-18T17:39:49.825+05:30","0.0","28.16"
"Not signed in","Test case -Not Signed-In","SUCCESS","2017-09-18T17:40:18.032+05:30","0.0","189.99"
"Search autosuggestion","Test case -Search Autosuggestion","SUCCESS","2017-09-18T17:43:28.070+05:30","0.0","96.25"
"Search box","Test case -Search Box","SUCCESS","2017-09-18T17:45:04.394+05:30","0.0","57.73"
"Signed in","Test case -Signed-In","SUCCESS","2017-09-18T17:46:02.169+05:30","0.0","171.0"
