"Story","Title","Result","Date","Stability","Duration (s)"
"Search autosuggestion","Test case -Search Autosuggestion","SUCCESS","2017-07-20T21:18:40.149+05:30","0.0","67.3"
"Search autosuggestion","Test case -Search Autosuggestion","SUCCESS","2017-07-20T21:25:12.015+05:30","0.0","40.21"
